Code, Label, LangCode
"7242", "Groundnuts In Shell Tree", "EN"
"243", "Groundnuts Shelled", "EN"
"1968", "Groundnuts Tot Shd", "EN"
"242", "Groundnuts, with shell", "EN"
"839", "Gums Natural", "EN"
"1008", "Hair Carded/ Combed", "EN"
"1219", "Hair Coarse Nes", "EN"
"1218", "Hair Fine", "EN"
"1100", "Hair of Horses", "EN"
"2667", "Hard Fibres, Other", "EN"
"1647", "Hardboard", "EN"
"2455014", "Harvester and threshers (trade)", "EN"
"1306", "Harvesters-Threshers", "EN"
"2455018", "Harvesting or threshing machinery, including straw or fodder balers", "EN"
"858", "Hay (Clover, Lucerne,Etc)", "EN"
"859", "Hay (Unspecified)", "EN"
"857", "Hay Non Legum", "EN"
"1421", "Hazardous materials", "EN"
"1442", "Hazardous pesticides", "EN"
"7225", "Hazelnuts (Filberts) Tre", "EN"
"233", "Hazelnuts Shelled", "EN"
"225", "Hazelnuts, with shell", "EN"
"1425", "HCH (mixed isomers) / Lindane", "EN"
"777", "Hemp Tow Waste", "EN"
"336", "Hempseed", "EN"
"7336", "Hempseed Tree", "EN"
"8062", "Hen Eggs Tree", "EN"
"1062", "Hen eggs, in shell", "EN"
"1067", "Hen eggs, in shell (Number)", "EN"
"1418", "Herbicides", "EN"
"1320", "Herbicides", "EN"
"1445", "Herbicides (excl. Haz. pest.)", "EN"
"1213", "Hide nes Fr", "EN"
"2748", "Hides & Skins", "EN"
"2951", "Hides and Skins", "EN"
"1776", "Hides and Skins", "EN"
"5037", "Hides and skins", "EN"
"1898", "Hides and Skins -21", "EN"
"1777", "Hides and Skins Primary", "EN"
"1109", "Hides Ass Fr", "EN"
"1133", "Hides Camel", "EN"
"1104", "Hides Dry Slt Horses", "EN"
"1215", "Hides Dry Slt Nes", "EN"
"959", "Hides Drysalt Buf", "EN"
"1112", "Hides Mul Fr", "EN"
"1216", "Hides Nes", "EN"
"922", "Hides Nes Cattle", "EN"
"1136", "Hides Unsp Camels", "EN"
"1105", "Hides Unsp Horse", "EN"
"958", "Hides Wet Salted Buffaloes", "EN"
"1134", "Hides Wet Salted Camels", "EN"
"920", "Hides Wet Salted Cattle", "EN"
"1103", "Hides Wet Salted Horses", "EN"
"1214", "Hides Wet Salted Nes", "EN"
"921", "Hidesdry S.Cattle", "EN"
"1135", "Hidesdry Slt Cam", "EN"
"626", "Homogen. Cooked Fruit Prp", "EN"
"877", "Homogen.Meat Prp.", "EN"
"476", "Homogen.Veget.Prep", "EN"
"2745", "Honey", "EN"
"8182", "Honey Tree", "EN"
"1182", "Honey, natural", "EN"
"677", "Hops", "EN"
"1102", "Horse Hides", "EN"
"1121", "Horse Live Weight", "EN"
"1097", "Horse meat", "EN"
"1096", "Horses", "EN"
"8096", "Horses Tree", "EN"
"1673", "Household & Sanitary,rfu", "EN"
"1676", "Household+Sanitary Paper", "EN"
"1349", "Hypercalcaemics", "EN"
"910", "Ice Cream and Edible Ice", "EN"
"861", "Improv Past", "EN"
"1651", "Ind Rwd Wir (C)", "EN"
"1670", "Ind Rwd Wir (NC) Other", "EN"
"1657", "Ind Rwd Wir (NC) Tropica", "EN"
"1122", "Indigenous Ass Meat", "EN"
"1084", "Indigenous bird meat, nes", "EN"
"972", "Indigenous Buffalo Meat", "EN"
"1137", "Indigenous Camel Meat", "EN"
"944", "Indigenous Cattle Meat", "EN"
"1094", "Indigenous Chicken Meat", "EN"
"1070", "Indigenous Duck Meat", "EN"
"1147", "Indigenous equine meat, nes(1147)", "EN"
"1077", "Indigenous Geese Meat", "EN"
"1032", "Indigenous Goat Meat", "EN"
"1120", "Indigenous Horse Meat", "EN"
"1124", "Indigenous Mule Meat", "EN"
"1161", "Indigenous Other Camel", "EN"
"1055", "Indigenous Pigmeat", "EN"
"1144", "Indigenous Rabbit Meat", "EN"
"1154", "Indigenous Rodents", "EN"
"1012", "Indigenous Sheep Meat", "EN"
"1087", "Indigenous Turkey Meat", "EN"
"1865", "Industrial Roundwood", "EN"
"1866", "Industrial Roundwood(C)", "EN"
"1867", "Industrial Roundwood(NC)", "EN"
"2680", "Infant Food", "EN"
"109", "Infant Food", "EN"
"6680", "Inland water", "EN"
"1332", "Inorganics", "EN"
"1309", "Insecticides", "EN"
"1416", "Insecticides", "EN"
"1443", "Insecticides (excl. Haz. pest.)", "EN"
"1650", "Insulating Board", "EN"
"5074", "Irrigated Land & Charges", "EN"
"5073", "Irrigation Land", "EN"
"175", "Isoglucose", "EN"
"1653", "Joinery & Carpen of Wood", "EN"
"277", "Jojoba Seeds", "EN"
"509", "Juice of Grapefruit", "EN"
"576", "Juice of Pineapples", "EN"
"390", "Juice of Tomatoes", "EN"
"466", "Juice of Vegetables Nes", "EN"
"780", "Jute", "EN"
"2662", "Jute", "EN"
"1751", "Jute & Jute-like Fibres", "EN"
"781", "Jute and Jute-like fibers(781)", "EN"
"1980", "Jute+Bast Fibres", "EN"
"2663", "Jute-Like Fibres", "EN"
"778", "Kapok Fibre", "EN"
"310", "Kapok Fruit", "EN"
"7310", "Kapok Fruit Tree", "EN"
"311", "Kapokseed in Shell", "EN"
"312", "Kapokseed Shelled", "EN"
"1002", "Karakul Skins", "EN"
"263", "Karite Nuts (Sheanuts)", "EN"
"7263", "Karite Nuts (Sheanuts) T", "EN"
"1014", "Kids", "EN"
"1015", "Kids Meat", "EN"
"592", "Kiwi fruit", "EN"
"224", "Kolanuts", "EN"
"173", "Lactose", "EN"
"975", "Lamb Meat", "EN"
"974", "Lambs", "EN"
"6601", "Land area", "EN"
"23001", "Land Capital Stock", "EN"
"5072", "Land use and price", "EN"
"1043", "Lard", "EN"
"1221", "Lard Stearine Oil", "EN"
"1964", "Lard+Fat,Pig+Poult", "EN"
"1217", "Leather Use&Waste", "EN"
"650", "Leaves&Tops,Vines", "EN"
"407", "Leeks, other alliaceous veg", "EN"
"643", "Leguminous for Silage", "EN"
"420", "Leguminous vegetables, nes", "EN"
"499", "Lemon juice, concentrated", "EN"
"498", "Lemon juice, single strength", "EN"
"497", "Lemons and limes", "EN"
"7497", "Lemons and Limes Tree", "EN"
"2612", "Lemons, Limes", "EN"
"201", "Lentils", "EN"
"7201", "Lentils Tree", "EN"
"372", "Lettuce and chicory", "EN"
"333", "Linseed", "EN"
"334", "Linseed oil", "EN"
"7333", "Linseed Tree", "EN"
"1241", "Liquid Margarine", "EN"
"1756", "Live Animals", "EN"
"1884", "Live Animals -00", "EN"
"1169", "Live Animals Non Food", "EN"
"878", "Liver Prep.", "EN"
"2044", "Livestock (PIN)", "EN"
"1985", "Livestock and Products", "EN"
"23002", "Livestock Capital Stock", "EN"
"3110", "Livestock manure", "EN"
"1758", "Livestock Products Prim", "EN"
"210", "Lupins", "EN"
"7210", "Lupins Tree", "EN"
"18", "Macaroni", "EN"
"5190", "Machinery", "EN"
"23003", "Machinery Capital Stock", "EN"
"2455021", "Machines for cleaning/sorting/grading seed/grain/dried leguminous vegetable ...", "EN"
"2514", "Maize", "EN"
"56", "Maize", "EN"
"2806", "Maize - Including Beer", "EN"
"62", "Maize flour(62)", "EN"
"636", "Maize for forage and silage", "EN"
"2582", "Maize Germ Oil", "EN"
"63", "Maize gluten", "EN"
"60", "Maize oil", "EN"
"7056", "Maize Tree", "EN"
"55", "Maize(55)", "EN"
"446", "Maize, green", "EN"
"5592", "Male economically active population", "EN"
"5602", "Male economically active population in Agr", "EN"
"49", "Malt", "EN"
"50", "Malt Extract", "EN"
"155", "Maltose Chemically Pure", "EN"
"583", "Mango Juice", "EN"
"584", "Mango Pulp", "EN"
"7571", "Mangoes Tree", "EN"
"571", "Mangoes, mangosteens, guavas", "EN"
"809", "Manila Fibre (Abaca)", "EN"
"1913", "Manuf Fertilizers", "EN"
"2455003", "Manure spreaders and Fert. distributors", "EN"
"160", "Maple Sugar and Syrups", "EN"
"566", "Marc of Grapes", "EN"
"1965", "Margarine etc", "EN"
"1240", "Margarine(1240)", "EN"
"1242", "Margrine Short", "EN"
"1545", "Marin Canned", "EN"
"1544", "Marin Cured", "EN"
"1542", "Marin Fillet", "EN"
"1543", "Marin Fz Flt", "EN"
"1541", "Marin Fz Whl", "EN"
"1547", "Marin Meals", "EN"
"1546", "Marin Pr nes", "EN"
"2764", "Marine Fish, Other", "EN"
"1540", "Marine nes F", "EN"
"1549", "Marine nes Liver Oils", "EN"
"1548", "Marn Bdy Oil", "EN"
"1550", "Marn Meal Of", "EN"
"671", "Maté", "EN"
"1648", "MDF", "EN"
"21006", "MDG Trend", "EN"
"1174", "Meal Fish", "EN"
"1173", "Meal Meat", "EN"
"2943", "Meat", "EN"
"11765", "Meat & Products", "EN"
"2944", "Meat (Indigenous)", "EN"
"1885", "Meat and Meat Prep -01", "EN"
"1761", "Meat and Offals", "EN"
"1762", "Meat and Offals Primary", "EN"
"1924", "Meat Bovine Fresh", "EN"
"1164", "Meat Dried Nes", "EN"
"1929", "Meat Dried Salted Sm", "EN"
"873", "Meat Extracts", "EN"
"1923", "Meat Fresh+Ch+Frozen", "EN"
"1770", "Meat Indigenous, Total", "EN"
"2749", "Meat Meal", "EN"
"1166", "Meat nes", "EN"
"8166", "Meat nes Tree", "EN"
"1108", "Meat of Asses", "EN"
"872", "Meat of Beef,Drd, Sltd,Smkd", "EN"
"1061", "Meat of Chicken Canned", "EN"
"1111", "Meat of Mules", "EN"
"1151", "Meat of Other Rod", "EN"
"2027", "Meat of Swine", "EN"
"1928", "Meat Offals Fr nes", "EN"
"1158", "Meat Oth Camelids", "EN"
"1926", "Meat Poultry Fresh", "EN"
"1933", "Meat Prepared Pres", "EN"
"1925", "Meat Sheep Fresh", "EN"
"2768", "Meat, Aquatic Mammals", "EN"
"2841", "Meat, Bovine", "EN"
"1930", "Meat, Dried, nes", "EN"
"1165", "Meat, nes(1165)", "EN"
"2735", "Meat, Other", "EN"
"2845", "Meat, Other Animals", "EN"
"2843", "Meat, Pig", "EN"
"2844", "Meat, Poultry", "EN"
"2842", "Meat, Sheep and Goat", "EN"
"1765", "Meat, Total", "EN"
"870", "Meat-CattleBoneless(Beef&Veal)", "EN"
"1654", "Mechanical Wood Pulp", "EN"
"299", "Melonseed", "EN"
"7299", "Melonseed Tree", "EN"
"1422", "Mercury compounds etc. excl. amalgams", "EN"
"2948", "Milk - Excluding Butter", "EN"
"2848", "Milk - Excluding Butter", "EN"
"1815", "Milk and Prod Excl Buttr", "EN"
"1935", "Milk Cond + Evap", "EN"
"1934", "Milk Cond+Dry+Fresh", "EN"
"1936", "Milk Dry", "EN"
"2030", "Milk Equivalent", "EN"
"1937", "Milk Fresh", "EN"
"954", "Milk Skim of Buf", "EN"
"1023", "Milk Skimd Goats", "EN"
"896", "Milk Skimmed Cond", "EN"
"898", "Milk Skimmed Dry", "EN"
"895", "Milk Skimmed Evp", "EN"
"888", "Milk Skm of Cows", "EN"
"985", "Milk Skmd Sheep", "EN"
"889", "Milk Whole Cond", "EN"
"897", "Milk Whole Dried", "EN"
"894", "Milk Whole Evp", "EN"
"2739", "Milk, Skimmed", "EN"
"2738", "Milk, Whole", "EN"
"1780", "Milk,Total", "EN"
"899", "Milkdry Buttrmilk", "EN"
"1307", "Milking Machines", "EN"
"2455008", "Milking machines", "EN"
"2455015", "Milking, dairy machinery (trade)", "EN"
"29", "Milled/Husked Rice", "EN"
"79", "Millet", "EN"
"2517", "Millet", "EN"
"2809", "Millet - Including Beer", "EN"
"1843", "Millet and Sorghum", "EN"
"7079", "Millet Tree", "EN"
"1316", "Mineral Oils", "EN"
"1354", "Mineral Oils", "EN"
"2899", "Miscellaneous", "EN"
"2928", "Miscellaneous", "EN"
"1893", "Miscellaneous Food -09", "EN"
"103", "Mixed grain", "EN"
"7103", "Mixed Grain Tree", "EN"
"114", "Mixes and Doughs", "EN"
"1562", "Mlluscs Frsh", "EN"
"2544", "Molasses", "EN"
"165", "Molasses", "EN"
"1567", "Molluscs Meal from Offal", "EN"
"2767", "Molluscs, Other", "EN"
"1565", "Molsc Canned", "EN"
"1564", "Molsc Cured", "EN"
"1563", "Molsc Frozen", "EN"
"1566", "Molsc Meals", "EN"
"310540", "Monoammonium phosphate (MAP)", "EN"
"1110", "Mules", "EN"
"8110", "Mules Tree", "EN"
"1389", "Muriate 20-45% K2o", "EN"
"1388", "Muriate Over 45% K2o", "EN"
"449", "Mushrooms and truffles", "EN"
"7449", "Mushrooms Tree", "EN"
"563", "Must of Grapes", "EN"
"293", "Mustard oil", "EN"
"292", "Mustard seed", "EN"
"7292", "Mustard Seed Tree", "EN"
"2732", "Mutton & Goat Meat", "EN"
"1748", "Mutton&Goat Meat Indig", "EN"
"1350", "Narcotics", "EN"
"1399", "Natural Phosphates", "EN"
"1400", "Natural Potassic Salts", "EN"
"836", "Natural rubber", "EN"
"1900", "Natural Rubber", "EN"
"1970", "Natural Rubber", "EN"
"7836", "Natural Rubber Tree", "EN"
"1398", "Natural Sodium Nitrate", "EN"
"22007", "Net food trade (X-M as % of GDP)", "EN"
"6686", "Net planted area", "EN"
"1686", "Newspapers", "EN"
"1671", "Newsprint", "EN"
"3102", "Nitrogen Fertilizers (N total nutrients)", "EN"
"1360", "Nitrogenous fertilizers", "EN"
"2057", "Non Food (PIN)", "EN"
"851", "Non Protein Nitrogens", "EN"
"5581", "Non-agricultural population", "EN"
"12062", "Non-Cereals", "EN"
"310620", "NPK blends", "EN"
"310610", "NPK complex", "EN"
"310510", "NPK complex <=10kg", "EN"
"310520", "NPK complex >10kg", "EN"
"310600", "NPK complex and blends", "EN"
"21001", "Number of undernourished persons", "EN"
"702", "Nutmeg, mace and cardamoms", "EN"
"2551", "Nuts", "EN"
"7234", "Nuts nes Tree", "EN"
"234", "Nuts, nes", "EN"
"227", "Nuts, nes(227)", "EN"
"75", "Oats", "EN"
"2516", "Oats", "EN"
"76", "Oats Rolled", "EN"
"7075", "Oats Tree", "EN"
"2945", "Offals", "EN"
"1927", "Offals Edibl Fresh", "EN"
"1771", "Offals Edible Primary", "EN"
"1059", "Offals Liver Chicken", "EN"
"1075", "Offals Liver Duck", "EN"
"1074", "Offals Liver Geese", "EN"
"1081", "Offals Liver Turkeys", "EN"
"1167", "Offals Nes", "EN"
"948", "Offals of Buffaloes,Edible", "EN"
"1128", "Offals of Camels,Edible", "EN"
"868", "Offals of Cattle, Edible", "EN"
"1018", "Offals of Goats, Edible", "EN"
"1098", "Offals of Horses", "EN"
"1036", "Offals of Pigs, Edible", "EN"
"978", "Offals of Sheep,Edible", "EN"
"1159", "Offals Other Camelids", "EN"
"2736", "Offals, Edible", "EN"
"22002", "Official development assistance Workers' remittances and compensation of employees, received (% of GDP)", "EN"
"1274", "Oil Boiled Etc", "EN"
"1803", "Oil Cakes", "EN"
"737", "Oil Citronella", "EN"
"753", "Oil Essential Nes", "EN"
"1223", "Oil Fish,Mar Mamm", "EN"
"1275", "Oil Hydrogenated", "EN"
"266", "Oil of Castor Beans", "EN"
"337", "Oil of Hempseed", "EN"
"278", "Oil of Jojoba", "EN"
"313", "Oil of Kapok", "EN"
"274", "Oil of Olive Residues", "EN"
"276", "Oil of Tung Nuts", "EN"
"340", "Oil of vegetable origin, nes", "EN"
"254", "Oil palm fruit", "EN"
"7254", "Oil Palm Fruit Tree", "EN"
"1841", "Oilcakes Equivalent", "EN"
"1731", "Oilcrops", "EN"
"2913", "Oilcrops", "EN"
"2915", "Oilcrops (Oil Eq)", "EN"
"2586", "Oilcrops Oil, Other", "EN"
"1732", "Oilcrops Primary", "EN"
"2570", "Oilcrops, Other", "EN"
"1787", "Oils and Fats", "EN"
"1168", "Oils,Fats of Animal Nes", "EN"
"1960", "Oilseed Cake Meal", "EN"
"1962", "Oilseed Cake nes", "EN"
"2598", "Oilseed Cakes, Other", "EN"
"1899", "Oilseeds -22", "EN"
"7339", "Oilseeds nes Tree", "EN"
"339", "Oilseeds, Nes", "EN"
"342", "Oilseeds, nes(342)", "EN"
"2823", "Oilseeds+Oil (Oil Eq)", "EN"
"430", "Okra", "EN"
"2580", "Olive Oil", "EN"
"1727", "Olive Oil T", "EN"
"261", "Olive oil, virgin", "EN"
"1999", "Olive Oil,Total", "EN"
"273", "Olive Residues", "EN"
"260", "Olives", "EN"
"2563", "Olives", "EN"
"262", "Olives Preserved", "EN"
"7260", "Olives Tree", "EN"
"279", "Olives(279)", "EN"
"2602", "Onions", "EN"
"1940", "Onions", "EN"
"402", "Onions (inc. shallots), green", "EN"
"403", "Onions, dry", "EN"
"7403", "Onions, Dry Tree", "EN"
"7402", "Onions+Shallots, Green T", "EN"
"492", "Orange juice, concentrated", "EN"
"491", "Orange juice, single strength", "EN"
"490", "Oranges", "EN"
"7490", "Oranges Tree", "EN"
"2611", "Oranges, Mandarines", "EN"
"1949", "Oranges+Tang+Clem", "EN"
"5057", "Organic manure", "EN"
"1340", "Organo-phospates-SdTr In", "EN"
"1311", "Organo-Phosphates", "EN"
"1852", "Oth Aquat Animals+Plants", "EN"
"1950", "Oth Citrus Frt", "EN"
"1381", "Oth Complex Fert (P2o5)", "EN"
"468", "Oth vgtbles, otherwise prep., not frozen(468)", "EN"
"2455013", "Other Agricultural tractors", "EN"
"2455020", "Other agricultural, horticultural, forestry, poultry-keeping or bee-keeping", "EN"
"1678", "Other Articles Paper", "EN"
"782", "Other Bastfibres", "EN"
"1091", "Other bird eggs,in shell", "EN"
"1092", "Other bird eggs,in shell (Number)", "EN"
"1157", "Other Camelids", "EN"
"8157", "Other Camelids Tree", "EN"
"1370", "Other Complex Fert (N)", "EN"
"852", "Other Conc, Nes", "EN"
"11815", "Other Dairy Products", "EN"
"5056", "Other fertilizers", "EN"
"15000", "Other fertilizers", "EN"
"1668", "Other Fibre Pulp", "EN"
"166", "Other Fructose and Syrup", "EN"
"621", "Other fruit and parts of plants, otherwise prep(621)", "EN"
"1337", "Other Fungicides", "EN"
"1327", "Other Herbicides", "EN"
"1871", "Other Indust Roundwd", "EN"
"1625", "Other Indust Roundwd Trd", "EN"
"1623", "Other Indust Roundwd(C)", "EN"
"1626", "Other Indust Roundwd(NC)", "EN"
"1315", "Other Insecticides", "EN"
"6670", "Other land", "EN"
"6696", "Other land area equipped for irrig.", "EN"
"1692", "Other manufactured wood products", "EN"
"3130", "Other manure", "EN"
"2076", "Other Meat", "EN"
"568", "Other melons (inc.cantaloupes)", "EN"
"310551", "Other nitrogen & phosphates compounds", "EN"
"310559", "Other nitrogen & phosphorus compounds", "EN"
"1369", "Other Nitrogenous Fert", "EN"
"11704", "Other Non-Cereals", "EN"
"5040", "Other non-food", "EN"
"310500", "Other NP compounds", "EN"
"5224", "Other Paper+Paperboard", "EN"
"1675", "Other Paper+Paperboard", "EN"
"1622", "Other Papers Packaging", "EN"
"1355", "Other Pesticides nes", "EN"
"1359", "Other Pesticides nes", "EN"
"1380", "Other Phosphate Fertil", "EN"
"1391", "Other Potash Fertilizers", "EN"
"1690", "Other Printed Products", "EN"
"2040", "Other Pulp", "EN"
"1292", "Other Resins", "EN"
"1347", "Other Rodenticides", "EN"
"1150", "Other Rodents", "EN"
"8150", "Other Rodents Tree", "EN"
"470", "Other vegetables, dry(470)", "EN"
"6662", "Other wooded land", "EN"
"1689", "Other WoodFuels", "EN"
"1344", "Others-SeedTreat Ins", "EN"
"1339", "Others-SeedTreatFung", "EN"
"2072", "Ovine Meat", "EN"
"1432", "Oxirane (ethylene oxide)", "EN"
"1677", "Pack Cartons,Boxes,etc.", "EN"
"2043", "Packaging Materials", "EN"
"2564", "Palm Fruit", "EN"
"258", "Palm kernel oil", "EN"
"256", "Palm kernels", "EN"
"257", "Palm oil", "EN"
"2577", "Palm Oil", "EN"
"2595", "Palmkernel Cake", "EN"
"2576", "Palmkernel Oil", "EN"
"2562", "Palmkernels", "EN"
"600", "Papayas", "EN"
"1876", "Paper and Paperboard", "EN"
"1860", "Paper+-Board Ex Newsprnt", "EN"
"1683", "Paper+Paperboard NES", "EN"
"1438", "Parathion & parathion-methyl", "EN"
"1646", "Particle Board", "EN"
"391", "Paste of Tomatoes", "EN"
"22", "Pastry", "EN"
"534", "Peaches and nectarines", "EN"
"7534", "Peaches and Nectarines T", "EN"
"247", "Peanut Butter", "EN"
"521", "Pears", "EN"
"522", "Pears and Quinces(522)", "EN"
"7521", "Pears Tree", "EN"
"2547", "Peas", "EN"
"187", "Peas, dry", "EN"
"7187", "Peas, Dry Tree", "EN"
"417", "Peas, green", "EN"
"7417", "Peas, Green Tree", "EN"
"2455010", "Pedestrian controlled tractors", "EN"
"2763", "Pelagic Fish", "EN"
"1527", "Pelagic Frsh", "EN"
"1537", "Pelagic Meal from Offal", "EN"
"1535", "Pelg Bdy Oil", "EN"
"1536", "Pelg Lvr Oil", "EN"
"1532", "Pelgc Canned", "EN"
"1531", "Pelgc Cured", "EN"
"1529", "Pelgc Fillet", "EN"
"1530", "Pelgc Fz Flt", "EN"
"1528", "Pelgc Fz Whl", "EN"
"1534", "Pelgc Meals", "EN"
"1533", "Pelgc Pr nes", "EN"
"1428", "Pentachlorophenol", "EN"
"2640", "Pepper", "EN"
"687", "Pepper (Piper spp.)", "EN"
"748", "Peppermint", "EN"
"6692", "Perm. crops area equipped for irrig.", "EN"
"6651", "Perm. crops irrigated", "EN"
"6652", "Perm. crops non-irrigated", "EN"
"6656", "Perm. meadows & pastures - Cultivated", "EN"
"6659", "Perm. meadows & pastures - Nat. grown", "EN"
"6657", "Perm. meadows & pastures Cult. & irrig", "EN"
"6658", "Perm. meadows & pastures Cult. non-irrig", "EN"
"6650", "Permanent crops", "EN"
"6678", "Permanent crops area certified organic", "EN"
"6679", "Permanent crops area in conversion to organic", "EN"
"6677", "Permanent crops organic, total", "EN"
"6655", "Permanent meadows and pastures", "EN"
"6682", "Permanent meadows and pastures area certified organic", "EN"
"6683", "Permanent meadows and pastures area in conversion to organic", "EN"
"6681", "Permanent meadows and pastures organic, total", "EN"
"587", "Persimmons", "EN"
"5195", "Pesticides", "EN"
"1357", "Pesticides", "EN"
"843", "Pet Food", "EN"
"1321", "Phenoxy Hormone Products", "EN"
"1375", "Phosphate fertilizers", "EN"
"3103", "Phosphate Fertilizers (P205 total nutrients)", "EN"
"2510", "Phosphate rock", "EN"
"1403", "Phosphoric Acid", "EN"
"1040", "Pig Butcher Fat", "EN"
"1056", "Pig Live Weight", "EN"
"1035", "Pig meat", "EN"
"2073", "Pig Meat", "EN"
"197", "Pigeon peas", "EN"
"7197", "Pigeon Peas Tree", "EN"
"8083", "Pigeons Other Birds Tree", "EN"
"1083", "Pigeons, Other Birds", "EN"
"2733", "Pigmeat", "EN"
"2705", "Pigs", "EN"
"1034", "Pigs", "EN"
"8034", "Pigs Tree", "EN"
"1044", "Pigskins", "EN"
"2641", "Pimento", "EN"
"580", "Pineapple Juice Conc", "EN"
"574", "Pineapples", "EN"
"2618", "Pineapples", "EN"
"575", "Pineapples Cand", "EN"
"7574", "Pineapples Tree", "EN"
"223", "Pistachios", "EN"
"7223", "Pistachios Tree", "EN"
"5217", "Pitprop&Oth Ind Roundwd", "EN"
"1605", "Pitprops C", "EN"
"1607", "Pitprops NC", "EN"
"1610", "Pitprops Trade", "EN"
"310560", "PK compounds", "EN"
"1356", "Plant Growth Regulators", "EN"
"1341", "Plant Growth Regulators", "EN"
"2616", "Plantains", "EN"
"489", "Plantains", "EN"
"7489", "Plantains Tree", "EN"
"2455001", "Ploughs", "EN"
"539", "Plum juice, concentrated", "EN"
"538", "Plum juice, single strength", "EN"
"536", "Plums and sloes", "EN"
"537", "Plums Dried (Prunes)", "EN"
"7536", "Plums Tree", "EN"
"1640", "Plywood", "EN"
"1639", "Plywood (C)", "EN"
"1641", "Plywood (NC)", "EN"
"1642", "Plywood Tropical", "EN"
"1613", "Poles Piling Posts C", "EN"
"1636", "Poles Piling Posts Trade", "EN"
"543", "Pome and stone fruit, nes(543)", "EN"
"7542", "Pome Fruit nes, Fresh Tr", "EN"
"542", "Pome fruit, nes", "EN"
"7068", "Pop Corn Tree", "EN"
"68", "Popcorn", "EN"
"297", "Poppy Oil", "EN"
"296", "Poppy seed", "EN"
"7296", "Poppy Seed Tree", "EN"
"3001", "Population", "EN"
"2501", "Population", "EN"
"3010", "Population - Est. & Proj. 2008", "EN"
"3007", "Population-Estim.&Proj.", "EN"
"3008", "Population-Estimates 2006 rev.", "EN"
"3009", "Population-Estimates 2007 rev.", "EN"
"1038", "Pork", "EN"
"45", "Pot Barley", "EN"
"1386", "Potash fertilizers", "EN"
"3104", "Potash Fertilizers (K20 total nutrients)", "EN"
"310420", "Potassium chloride (Muriate of potash)", "EN"
"283421", "Potassium nitrate", "EN"
